emigId,hour_float,I_summer,n_summer,I_winter,n_winter,ratio_winter_to_summer,delta
INVERT:002964,12.5,392.667700537531,35,317.8195023525885,9,0.8093853961441665,-74.84819818494253
INVERT:002964,13.0,368.32674195799,38,299.70255271920087,9,0.8136866498642226,-68.62418923878914
INVERT:002964,13.5,410.7352564102564,42,279.497945528437,9,0.6804819921503522,-131.23731088181938
INVERT:002964,14.0,428.21309630358036,39,296.48290640708854,12,0.6923723467740415,-131.73018989649182
INVERT:002964,14.5,397.9180766379838,39,238.48010068005217,7,0.5993195953674042,-159.43797595793163
INVERT:002964,15.0,407.51815294858363,39,220.67567567567568,5,0.5415112776669809,-186.84247727290796
INVERT:002965,8.0,442.8108238554071,30,259.1728859877747,4,0.5852903136631626,-183.6379378676324
INVERT:002965,8.5,433.8170088407934,34,288.7607730314064,6,0.6656280577910185,-145.05623580938698
INVERT:002965,9.0,413.47233441546894,35,353.21319796954316,9,0.8542607777347065,-60.259136445925776
INVERT:002965,9.5,404.6297699475782,36,400.6205822047159,12,0.9900917133621144,-4.009187742862309
INVERT:002965,10.0,398.1005489239348,37,347.62237301685,12,0.8732024458556331,-50.47817590708479
INVERT:002965,10.5,394.63548513572727,37,419.6418918918919,15,1.0633658342902543,25.00640675616461
INVERT:002965,11.0,395.7947563500552,40,379.21352618871254,14,0.9581064935921546,-16.58123016134266
INVERT:002965,11.5,402.1822763407919,38,380.6516307127143,16,0.9464654538634282,-21.530645628077593
INVERT:002965,12.0,384.6269597345814,38,392.93832820238345,14,1.0216089076895114,8.311368467802026
INVERT:002965,12.5,399.94029850746267,39,391.9620576583105,10,0.9800514204771908,-7.978240849152144
INVERT:002965,13.0,379.3821550164694,37,383.3366843600994,10,1.0104236039870096,3.9545293436299858
INVERT:002965,13.5,419.9011780741823,40,377.7556109725686,9,0.8996297955273466,-42.14556710161372
INVERT:002965,14.0,397.19988178366765,37,376.87795238680565,12,0.9488370205308112,-20.321929396862004
INVERT:002965,14.5,425.2909164189832,39,391.92096461958255,7,0.9215361755657023,-33.36995179940067
INVERT:002965,15.0,421.3511371727749,38,371.5882135252043,5,0.8818967857035466,-49.762923647570574
INVERT:002966,8.0,409.36363615131484,33,189.83734976520284,4,0.4637376967577854,-219.526286386112
INVERT:002966,8.5,419.79960384056005,34,233.779628578596,6,0.5568838713515927,-186.01997526196405
INVERT:002966,9.0,406.5917830481764,35,253.46456692913387,9,0.6233883159884254,-153.12721611904254
INVERT:002966,9.5,402.34363831673016,37,298.8817708836335,12,0.7428519862624244,-103.46186743309664
INVERT:002966,10.0,412.6938590820944,38,323.0251222938299,13,0.782723355787983,-89.66873678826448
INVERT:002966,10.5,382.4749352682951,38,310.9889726848619,14,0.8130963469977768,-71.4859625834332
INVERT:002966,11.0,400.21814475025485,37,301.07442142818945,14,0.7522757910340789,-99.1437233220654
INVERT:002966,11.5,379.3004413583651,40,318.20841970541426,15,0.8389350103728701,-61.09202165295085
INVERT:002966,12.0,360.078038494034,40,332.21868134095837,14,0.9226296686418514,-27.85935715307562
INVERT:002966,12.5,403.00667556742326,39,285.7379771353488,9,0.7090154939320469,-117.26869843207447
INVERT:002966,13.0,374.41803557411487,41,276.56731518785557,10,0.7386591694595597,-97.8507203862593
INVERT:002966,13.5,381.51776079056623,39,281.21573604060916,9,0.737097364636144,-100.30202474995707
INVERT:002966,14.0,386.64750378214825,37,327.9899317688569,12,0.8482918641928147,-58.65757201329137
INVERT:002966,14.5,399.73500762968524,40,252.91191666021712,6,0.6326989426318019,-146.82309096946813
INVERT:002966,15.0,398.6307013683143,37,276.0312554672452,6,0.6924485608352742,-122.59944590106909
INVERT:002967,8.0,406.2744365154697,33,195.3300947144776,4,0.48078362101682476,-210.94434180099208
INVERT:002967,8.5,406.99291083419575,34,262.143771177697,6,0.6440991088527617,-144.84913965649878
INVERT:002967,9.0,414.8120963287057,35,269.0100818447737,9,0.6485106973148742,-145.802014483932
INVERT:002967,9.5,401.760207532606,39,301.8902655030915,12,0.7514190301651283,-99.8699420295145
INVERT:002967,10.0,405.89337244642627,32,340.1381060162812,12,0.8379986693701827,-65.75526643014507
INVERT:002967,10.5,384.4587124313176,36,319.19620253164555,15,0.8302483263106412,-65.26250989967207
INVERT:002967,11.0,385.0429308524414,41,317.5135749119281,13,0.824618632028873,-67.52935594051326
INVERT:002967,11.5,368.470322540067,41,332.4912235190537,16,0.902355503767604,-35.979099021013326
INVERT:002967,12.0,364.49713736595993,40,340.8014755197854,14,0.9349908149693265,-23.695661846174517
INVERT:002967,12.5,387.6311609598362,41,321.82016138641825,10,0.8302226286182476,-65.81099957341797
INVERT:002967,13.0,389.71532031474584,38,307.385088092439,8,0.788742633582343,-82.33023222230685
INVERT:002967,13.5,386.0772516647288,38,310.9925187032419,9,0.8055188886738895,-75.0847329614869
INVERT:002967,14.0,389.3555219364599,39,324.6479024530971,11,0.8338083940313998,-64.7076194833628
INVERT:002967,14.5,396.83924076684605,40,309.45985039467706,7,0.779811617915309,-87.37939037216898
INVERT:002967,15.0,395.66312135768106,35,315.294110268876,6,0.7968751527485648,-80.36901108880505
INVERT:002968,8.0,369.07428571428574,37,158.1342868251923,3,0.4284619464050389,-210.93999888909343
INVERT:002968,8.5,369.17297386809184,40,210.59175983976309,6,0.5704419736722359,-158.58121402832876
INVERT:002968,9.0,375.0065833984921,39,204.39378579846473,9,0.5450405268786185,-170.6127976000274
INVERT:002968,9.5,380.1463363036977,41,262.7606177606178,11,0.6912091283465617,-117.38571854307992
INVERT:002968,10.0,373.299541959751,40,332.4121293022836,13,0.8904702308424587,-40.88741265746745
INVERT:002968,10.5,370.15488705579196,41,331.29877580927234,15,0.8950274260713381,-38.85611124651962
INVERT:002968,11.0,347.97778042546304,43,303.5037841043833,14,0.8721929996027259,-44.47399632107971
INVERT:002968,11.5,378.15697674418607,43,260.9775260764858,15,0.6901301367580762,-117.17945066770028
INVERT:002968,12.0,353.75540037187267,44,288.3777239709443,13,0.815189601820347,-65.37767640092835
INVERT:002968,12.5,360.4727769159218,40,282.83635703829754,9,0.7846261220005178,-77.63641987762429
INVERT:002968,13.0,364.9870996460506,41,299.23955289245794,9,0.8198633682742434,-65.74754675359264
INVERT:002968,13.5,367.82020383801967,42,259.2994923857868,9,0.7049626140166484,-108.52071145223289
INVERT:002968,14.0,365.30239717609516,43,280.74317349663625,12,0.7685226696207611,-84.55922367945891
INVERT:002968,14.5,376.89357450577324,42,248.6972464655649,7,0.6598606696643361,-128.19632804020836
INVERT:002968,15.0,386.1557061307791,40,237.1520961800495,6,0.6141359363979808,-149.00360995072958
